r,n,m,i,bs,jri
0.4,20,10,29,0.25,0.006432748538011695
0.4,20,20,0,0.3,0.008864265927977838
0.4,20,20,1,0.25,0.009418282548476454
0.4,20,20,2,0.3,0.008587257617728532
0.4,20,20,3,0.35,0.009695290858725761
0.4,20,20,4,0.1,0.0013850415512465374
0.4,20,20,5,0.35,0.007479224376731302
0.4,20,20,6,0.35,0.011357340720221607
0.4,20,20,7,0.3,0.010803324099722992
0.4,20,20,8,0.25,0.005263157894736842
0.4,20,20,9,0.2,0.0030470914127423824
0.4,20,20,10,0.2,0.007756232686980609
0.4,20,20,11,0.2,0.00664819944598338
0.4,20,20,12,0.2,0.00664819944598338
0.4,20,20,13,0.15,0.0019390581717451522
0.4,20,20,14,0.2,0.007756232686980609
0.4,20,20,15,0.3,0.010249307479224376
0.4,20,20,16,0.15,0.005817174515235457
0.4,20,20,17,0.25,0.011634349030470914
0.4,20,20,18,0.15,0.00332409972299169
0.4,20,20,19,0.2,0.009141274238227148
0.4,20,20,20,0.25,0.00554016620498615
0.4,20,20,21,0.35,0.0110803324099723
0.4,20,20,22,0.15,0.00664819944598338
0.4,20,20,23,0.15,0.011911357340720222
0.4,20,20,24,0.2,0.00332409972299169
0.4,20,20,25,0.25,0.007756232686980609
0.4,20,20,26,0.25,0.007756232686980609
0.4,20,20,27,0.4,0.00664819944598338
0.4,20,20,28,0.2,0.0030470914127423824
0.4,20,20,29,0.3,0.0110803324099723
0.4,20,30,0,0.25,0.004900181488203267
0.4,20,30,1,0.25,0.005081669691470054
0.4,20,30,2,0.25,0.004174228675136117
0.4,20,30,3,0.35,0.007803992740471869
0.4,20,30,4,0.25,0.007985480943738656
0.4,20,30,5,0.4,0.0074410163339382945
0.4,20,30,6,0.25,0.0023593466424682396
0.4,20,30,7,0.2,0.004900181488203267
0.4,20,30,8,0.25,0.005626134301270418
0.4,20,30,9,0.25,0.008892921960072596
0.4,20,30,10,0.2,0.006715063520871143
0.4,20,30,11,0.35,0.0070780399274047185
0.4,20,30,12,0.3,0.006896551724137932
0.4,20,30,13,0.25,0.006352087114337568
0.4,20,30,14,0.35,0.012522686025408349
0.4,20,30,15,0.35,0.009618874773139746
0.4,20,30,16,0.2,0.008348457350272233
0.4,20,30,17,0.25,0.008892921960072596
0.4,20,30,18,0.3,0.005807622504537205
0.4,20,30,19,0.2,0.004355716878402904
0.4,20,30,20,0.3,0.005626134301270418
0.4,20,30,21,0.3,0.005807622504537205
0.4,20,30,22,0.3,0.008348457350272233
0.4,20,30,23,0.35,0.009437386569872959
0.4,20,30,24,0.25,0.007803992740471869
0.4,20,30,25,0.15,7.259528130671506e-4
0.4,20,30,26,0.15,0.005626134301270418
0.4,20,30,27,0.25,0.003992740471869328
0.4,20,30,28,0.25,0.0074410163339382945
0.4,20,30,29,0.2,0.005081669691470054
0.4,30,5,0,0.2,0.0396551724137931
0.4,30,5,1,0.13333333333333333,0.014942528735632184
0.4,30,5,2,0.16666666666666666,0.020689655172413793
0.4,30,5,3,0.16666666666666666,0.02586206896551724
0.4,30,5,4,0.1,0.028735632183908046
0.4,30,5,5,0.1,0.029310344827586206
0.4,30,5,6,0.1,0.020114942528735632
0.4,30,5,7,0.1,0.021839080459770115
0.4,30,5,8,0.1,0.013793103448275864
0.4,30,5,9,0.13333333333333333,0.027011494252873563
0.4,30,5,10,0.1,0.010919540229885057
0.4,30,5,11,0.13333333333333333,0.010344827586206896
0.4,30,5,12,0.13333333333333333,0.01839080459770115
0.4,30,5,13,0.13333333333333333,0.009195402298850575
0.4,30,5,14,0.13333333333333333,0.04080459770114943
0.4,30,5,15,0.13333333333333333,0.01264367816091954
0.4,30,5,16,0.13333333333333333,0.016666666666666666
0.4,30,5,17,0.13333333333333333,0.011494252873563218
0.4,30,5,18,0.1,0.014367816091954023
0.4,30,5,19,0.1,0.016666666666666666
0.4,30,5,20,0.13333333333333333,0.022413793103448276
0.4,30,5,21,0.1,0.017816091954022992
0.4,30,5,22,0.13333333333333333,0.014942528735632184
0.4,30,5,23,0.06666666666666667,0.011494252873563218
0.4,30,5,24,0.16666666666666666,0.0396551724137931
0.4,30,5,25,0.1,0.0022988505747126436
0.4,30,5,26,0.16666666666666666,0.009195402298850575
0.4,30,5,27,0.1,0.006896551724137932
0.4,30,5,28,0.1,0.00632183908045977
0.4,30,5,29,0.1,0.027011494252873563
0.4,30,10,0,0.23333333333333334,0.016091954022988506
0.4,30,10,1,0.2,0.0140485312899106
0.4,30,10,2,0.16666666666666666,0.004853128991060026
0.4,30,10,3,0.23333333333333334,0.02375478927203065
0.4,30,10,4,0.2,0.00842911877394636
0.4,30,10,5,0.2,0.01839080459770115
0.4,30,10,6,0.2,0.005619412515964241
0.4,30,10,7,0.16666666666666666,0.005874840357598978
0.4,30,10,8,0.23333333333333334,0.013026819923371647
0.4,30,10,9,0.13333333333333333,0.009450830140485313
0.4,30,10,10,0.16666666666666666,0.005619412515964241
0.4,30,10,11,0.2,0.012005108556832695
0.4,30,10,12,0.2,0.010217113665389526
0.4,30,10,13,0.13333333333333333,0.004342273307790549
0.4,30,10,14,0.23333333333333334,0.009961685823754788
0.4,30,10,15,0.2,0.014814814814814815
0.4,30,10,16,0.23333333333333334,0.008173690932311623
0.4,30,10,17,0.13333333333333333,0.009450830140485313
0.4,30,10,18,0.2,0.017624521072796932
0.4,30,10,19,0.13333333333333333,0.010727969348659005
0.4,30,10,20,0.1,0.004597701149425287
0.4,30,10,21,0.2,0.010472541507024265
0.4,30,10,22,0.16666666666666666,0.012005108556832695
0.4,30,10,23,0.13333333333333333,0.0066411238825031926
0.4,30,10,24,0.26666666666666666,0.01864623243933589
0.4,30,10,25,0.2,0.01685823754789272
0.4,30,10,26,0.23333333333333334,0.018901660280970626
0.4,30,10,27,0.13333333333333333,0.015581098339719029
0.4,30,10,28,0.13333333333333333,0.0038314176245210726
0.4,30,10,29,0.2,0.017879948914431672
0.4,30,20,0,0.26666666666666666,0.00895341802782819
0.4,30,20,1,0.2,0.0054446460980036296
0.4,30,20,2,0.16666666666666666,0.009437386569872959
0.4,30,20,3,0.26666666666666666,0.005928614640048397
0.4,30,20,4,0.16666666666666666,0.006896551724137932
0.4,30,20,5,0.26666666666666666,0.00955837870538415
0.4,30,20,6,0.2,0.00810647307924985
0.4,30,20,7,0.23333333333333334,0.008348457350272233
0.4,30,20,8,0.3,0.00822746521476104
0.4,30,20,9,0.23333333333333334,0.008832425892317
0.4,30,20,10,0.2,0.007985480943738656
0.4,30,20,11,0.23333333333333334,0.00750151240169389
0.4,30,20,12,0.3333333333333333,0.007259528130671506
0.4,30,20,13,0.26666666666666666,0.006412583182093164
0.4,30,20,14,0.23333333333333334,0.00822746521476104
0.4,30,20,15,0.2,0.004476709013914095
0.4,30,20,16,0.2,0.005928614640048397
0.4,30,20,17,0.3,0.007985480943738656
0.4,30,20,18,0.3,0.009074410163339382
0.4,30,20,19,0.3,0.010526315789473684
0.4,30,20,20,0.4,0.012099213551119177
0.4,30,20,21,0.3,0.007985480943738656
0.4,30,20,22,0.23333333333333334,0.006654567453115547
0.4,30,20,23,0.2,0.009074410163339382
0.4,30,20,24,0.3,0.007380520266182698
0.4,30,20,25,0.26666666666666666,0.00822746521476104
0.4,30,20,26,0.26666666666666666,0.007017543859649123
0.4,30,20,27,0.23333333333333334,0.006049606775559589
0.4,30,20,28,0.43333333333333335,0.012341197822141561
0.4,30,20,29,0.26666666666666666,0.007380520266182698
0.4,30,30,0,0.26666666666666666,0.006500198176773682
0.4,30,30,1,0.3333333333333333,0.006896551724137932
0.4,30,30,2,0.26666666666666666,0.006262386048355133
0.4,30,30,3,0.3333333333333333,0.008402695204122077
0.4,30,30,4,0.36666666666666664,0.007768529528339278
0.4,30,30,5,0.26666666666666666,0.008481965913594926
0.4,30,30,6,0.2,0.0033293697978596906
0.4,30,30,7,0.36666666666666664,0.007055093143083631
0.4,30,30,8,0.36666666666666664,0.006500198176773682
0.4,30,30,9,0.3333333333333333,0.00729290527150218
0.4,30,30,10,0.23333333333333334,0.0053111375346809354
0.4,30,30,11,0.23333333333333334,0.0069758224336107805
0.4,30,30,12,0.43333333333333335,0.007134363852556481
0.4,30,30,13,0.26666666666666666,0.005786761791518035
0.4,30,30,14,0.23333333333333334,0.005231866825208086
0.4,30,30,15,0.3,0.009591755846214823
0.4,30,30,16,0.3333333333333333,0.0075307173999207295
0.4,30,30,17,0.26666666666666666,0.006024573919936584
0.4,30,30,18,0.26666666666666666,0.007055093143083631
0.4,30,30,19,0.3,0.005548949663099484
0.4,30,30,20,0.26666666666666666,0.005786761791518035
0.4,30,30,21,0.2,0.005390408244153785
0.4,30,30,22,0.3333333333333333,0.007451446690447879
0.4,30,30,23,0.23333333333333334,0.005073325406262386
0.4,30,30,24,0.3,0.005707491082045184
0.4,30,30,25,0.3333333333333333,0.006817281014665081
0.4,30,30,26,0.3333333333333333,0.00737217598097503
0.4,30,30,27,0.4,0.00784780023781213
0.4,30,30,28,0.36666666666666664,0.006103844629409433
0.4,30,30,29,0.2,0.0054696789536266355
0.4,50,5,0,0.08,0.011224489795918368
0.4,50,5,1,0.1,0.01653061224489796
0.4,50,5,2,0.08,0.022244897959183677
0.4,50,5,3,0.06,0.012244897959183673
0.4,50,5,4,0.06,0.007551020408163266
0.4,50,5,5,0.08,0.027551020408163266
0.4,50,5,6,0.12,0.022653061224489797
0.4,50,5,7,0.08,0.024693877551020406
0.4,50,5,8,0.1,0.0236734693877551
0.4,50,5,9,0.08,0.011632653061224489
0.4,50,5,10,0.08,0.025510204081632654
0.4,50,5,11,0.08,0.023265306122448978
0.4,50,5,12,0.12,0.02979591836734694
0.4,50,5,13,0.1,0.02
0.4,50,5,14,0.08,0.0163265306122449
0.4,50,5,15,0.06,0.004897959183673469
0.4,50,5,16,0.08,0.014081632653061223
0.4,50,5,17,0.08,0.021836734693877553
0.4,50,5,18,0.08,0.019591836734693877
0.4,50,5,19,0.08,0.015714285714285715
0.4,50,5,20,0.1,0.011224489795918368
0.4,50,5,21,0.08,0.012040816326530611
0.4,50,5,22,0.06,0.018775510204081632
0.4,50,5,23,0.1,0.01
0.4,50,5,24,0.08,0.025714285714285714
0.4,50,5,25,0.06,0.013673469387755103
0.4,50,5,26,0.1,0.027142857142857146
0.4,50,5,27,0.06,0.011020408163265306
0.4,50,5,28,0.1,0.0236734693877551
0.4,50,5,29,0.06,0.01673469387755102
0.4,50,10,0,0.12,0.011337868480725623
0.4,50,10,1,0.18,0.013061224489795919
0.4,50,10,2,0.22,0.016235827664399093
0.4,50,10,3,0.12,0.013786848072562358
0.4,50,10,4,0.2,0.013786848072562358
0.4,50,10,5,0.2,0.013605442176870748
0.4,50,10,6,0.16,0.018775510204081632
0.4,50,10,7,0.16,0.009070294784580499
0.4,50,10,8,0.2,0.0072562358276643995
0.4,50,10,9,0.22,0.015147392290249433
0.4,50,10,10,0.12,0.011700680272108844
0.4,50,10,11,0.2,0.014784580498866213
0.4,50,10,12,0.18,0.009251700680272108
0.4,50,10,13,0.18,0.007709750566893424
0.4,50,10,14,0.16,0.008616780045351474
0.4,50,10,15,0.16,0.006167800453514739
0.4,50,10,16,0.18,0.01052154195011338
0.4,50,10,17,0.14,0.0044444444444444444
0.4,50,10,18,0.16,0.020226757369614514
0.4,50,10,19,0.18,0.012335600907029478
0.4,50,10,20,0.2,0.011609977324263039
0.4,50,10,21,0.16,0.015510204081632653
0.4,50,10,22,0.18,0.009523809523809525
0.4,50,10,23,0.18,0.0051700680272108845
0.4,50,10,24,0.16,0.01578231292517007
0.4,50,10,25,0.16,0.015328798185941041
0.4,50,10,26,0.1,0.01142857142857143
0.4,50,10,27,0.18,0.014512471655328799
0.4,50,10,28,0.18,0.010793650793650793
0.4,50,10,29,0.18,0.00834467120181406
0.4,50,20,0,0.22,0.010268528464017187
0.4,50,20,1,0.24,0.007218045112781954
0.4,50,20,2,0.24,0.007776584317937701
0.4,50,20,3,0.2,0.008335123523093449
0.4,50,20,4,0.18,0.007733619763694952
0.4,50,20,5,0.28,0.010440386680988184
0.4,50,20,6,0.3,0.00945220193340494
0.4,50,20,7,0.26,0.010010741138560687
0.4,50,20,8,0.24,0.00648764769065521
0.4,50,20,9,0.24,0.00970998925886144
0.4,50,20,10,0.2,0.008850698174006445
0.4,50,20,11,0.2,0.008678839957035446
0.4,50,20,12,0.28,0.010096670247046186
0.4,50,20,13,0.24,0.005327604726100966
0.4,50,20,14,0.2,0.008506981740064447
0.4,50,20,15,0.3,0.008807733619763695
0.4,50,20,16,0.32,0.012330827067669171
0.4,50,20,17,0.26,0.008635875402792696
0.4,50,20,18,0.26,0.009409237379162192
0.4,50,20,19,0.28,0.008807733619763695
0.4,50,20,20,0.3,0.007733619763694952
0.4,50,20,21,0.28,0.007991407089151449
0.4,50,20,22,0.26,0.009194414607948441
0.4,50,20,23,0.2,0.007389903329752955
0.4,50,20,24,0.24,0.006616541353383458
0.4,50,20,25,0.24,0.008893662728249194
0.4,50,20,26,0.26,0.010096670247046186
0.4,50,20,27,0.22,0.008807733619763695
0.4,50,20,28,0.28,0.008979591836734694
0.4,50,20,29,0.22,0.006229860365198711
0.4,50,30,0,0.22,0.004334975369458128
0.4,50,30,1,0.34,0.007712878254750176
0.4,50,30,2,0.24,0.005714285714285715
0.4,50,30,3,0.34,0.008838845883180858
0.4,50,30,4,0.32,0.007543983110485574
0.4,50,30,5,0.3,0.006558761435608726
0.4,50,30,6,0.4,0.006755805770584096
0.4,50,30,7,0.3,0.006192821956368754
0.4,50,30,8,0.28,0.005911330049261084
0.4,50,30,9,0.34,0.0068684025334271644
0.4,50,30,10,0.32,0.009092188599577763
0.4,50,30,11,0.32,0.005629838142153413
0.4,50,30,12,0.36,0.006192821956368754
0.4,50,30,13,0.34,0.006418015482054891
0.4,50,30,14,0.3,0.005742434904996482
0.4,50,30,15,0.24,0.004532019704433498
0.4,50,30,16,0.38,0.008022519352568614
0.4,50,30,17,0.26,0.009373680506685432
0.4,50,30,18,0.3,0.007206192821956369
0.4,50,30,19,0.3,0.007543983110485574
0.4,50,30,20,0.32,0.010640394088669949
0.4,50,30,21,0.32,0.007994370161857847
0.4,50,30,22,0.26,0.006418015482054891
0.4,50,30,23,0.34,0.005967628430682618
0.4,50,30,24,0.32,0.006249120337790288
0.4,50,30,25,0.32,0.006924700914848698
0.4,50,30,26,0.28,0.006052076002814918
0.4,50,30,27,0.22,0.007318789584799437
0.4,50,30,28,0.28,0.007600281491907108
0.4,50,30,29,0.3,0.0056579873328641795
