r,n,m,i,bs,jri
0.4,20,10,13,0.25,0.016374269005847954
0.4,20,10,14,0.15,0.005847953216374269
0.4,20,10,15,0.2,0.008771929824561403
0.4,20,10,16,0.15,0.0023391812865497076
0.4,20,10,17,0.15,0.005263157894736842
0.4,20,10,18,0.2,0.02046783625730994
0.4,20,10,19,0.1,0.007017543859649123
0.4,20,10,20,0.1,0.006432748538011695
0.4,20,10,21,0.2,0.011695906432748537
0.4,20,10,22,0.25,0.006432748538011695
0.4,20,10,23,0.25,0.009941520467836256
0.4,20,10,24,0.15,0.006432748538011695
0.4,20,10,25,0.15,0.004093567251461989
0.4,20,10,26,0.15,0.012280701754385965
0.4,20,10,27,0.35,0.014035087719298246
0.4,20,10,28,0.2,0.00935672514619883
0.4,20,10,29,0.25,0.007017543859649123
0.4,20,20,0,0.25,0.008864265927977838
0.4,20,20,1,0.3,0.009972299168975069
0.4,20,20,2,0.35,0.009418282548476454
0.4,20,20,3,0.3,0.008310249307479223
0.4,20,20,4,0.15,8.310249307479225e-4
0.4,20,20,5,0.4,0.006925207756232687
0.4,20,20,6,0.2,0.010526315789473684
0.4,20,20,7,0.25,0.011634349030470914
0.4,20,20,8,0.2,0.00554016620498615
0.4,20,20,9,0.2,0.0030470914127423824
0.4,20,20,10,0.2,0.006371191135734072
0.4,20,20,11,0.2,0.007202216066481995
0.4,20,20,12,0.15,0.007202216066481995
0.4,20,20,13,0.15,0.001662049861495845
0.4,20,20,14,0.2,0.007479224376731302
0.4,20,20,15,0.4,0.008864265927977838
0.4,20,20,16,0.15,0.006094182825484765
0.4,20,20,17,0.25,0.011357340720221607
0.4,20,20,18,0.15,0.002770083102493075
0.4,20,20,19,0.25,0.008310249307479223
0.4,20,20,20,0.2,0.0036011080332409976
0.4,20,20,21,0.25,0.011357340720221607
0.4,20,20,22,0.2,0.006094182825484765
0.4,20,20,23,0.2,0.010803324099722992
0.4,20,20,24,0.2,0.0041551246537396115
0.4,20,20,25,0.2,0.010803324099722992
0.4,20,20,26,0.2,0.00664819944598338
0.4,20,20,27,0.45,0.010249307479224376
0.4,20,20,28,0.2,0.0022160664819944596
0.4,20,20,29,0.25,0.009141274238227148
0.4,20,30,0,0.2,0.004537205081669692
0.4,20,30,1,0.2,0.005081669691470054
0.4,20,30,2,0.2,0.004355716878402904
0.4,20,30,3,0.35,0.006896551724137932
0.4,20,30,4,0.3,0.008892921960072596
0.4,20,30,5,0.35,0.006533575317604356
0.4,20,30,6,0.2,0.002177858439201452
0.4,20,30,7,0.25,0.004900181488203267
0.4,20,30,8,0.25,0.005807622504537205
0.4,20,30,9,0.25,0.007622504537205082
0.4,20,30,10,0.2,0.006533575317604356
0.4,20,30,11,0.4,0.0070780399274047185
0.4,20,30,12,0.35,0.0070780399274047185
0.4,20,30,13,0.2,0.008348457350272233
0.4,20,30,14,0.35,0.012704174228675136
0.4,20,30,15,0.35,0.008711433756805808
0.4,20,30,16,0.2,0.0070780399274047185
0.4,20,30,17,0.25,0.008166969147005446
0.4,20,30,18,0.25,0.004718693284936479
0.4,20,30,19,0.25,0.003811252268602541
0.4,20,30,20,0.3,0.0054446460980036296
0.4,20,30,21,0.3,0.005263157894736842
0.4,20,30,22,0.25,0.0070780399274047185
0.4,20,30,23,0.3,0.008711433756805808
0.4,20,30,24,0.25,0.0070780399274047185
0.4,20,30,25,0.2,0.001088929219600726
0.4,20,30,26,0.15,0.005626134301270418
0.4,20,30,27,0.2,0.004718693284936479
0.4,20,30,28,0.2,0.007259528130671506
0.4,20,30,29,0.15,0.005989110707803993
0.4,30,5,0,0.2,0.0396551724137931
0.4,30,5,1,0.1,0.014942528735632184
0.4,30,5,2,0.13333333333333333,0.022413793103448276
0.4,30,5,3,0.16666666666666666,0.02586206896551724
0.4,30,5,4,0.1,0.028735632183908046
0.4,30,5,5,0.13333333333333333,0.029310344827586206
0.4,30,5,6,0.1,0.020114942528735632
0.4,30,5,7,0.1,0.022988505747126436
0.4,30,5,8,0.1,0.014942528735632184
0.4,30,5,9,0.13333333333333333,0.027011494252873563
0.4,30,5,10,0.1,0.010344827586206896
0.4,30,5,11,0.1,0.011494252873563218
0.4,30,5,12,0.13333333333333333,0.01954022988505747
0.4,30,5,13,0.13333333333333333,0.011494252873563218
0.4,30,5,14,0.13333333333333333,0.041379310344827586
0.4,30,5,15,0.13333333333333333,0.01264367816091954
0.4,30,5,16,0.13333333333333333,0.016666666666666666
0.4,30,5,17,0.13333333333333333,0.011494252873563218
0.4,30,5,18,0.1,0.014367816091954023
0.4,30,5,19,0.1,0.016666666666666666
0.4,30,5,20,0.16666666666666666,0.02413793103448276
0.4,30,5,21,0.1,0.017241379310344827
0.4,30,5,22,0.13333333333333333,0.014942528735632184
0.4,30,5,23,0.06666666666666667,0.011494252873563218
0.4,30,5,24,0.13333333333333333,0.03793103448275863
0.4,30,5,25,0.1,0.0022988505747126436
0.4,30,5,26,0.13333333333333333,0.008620689655172414
0.4,30,5,27,0.1,0.006896551724137932
0.4,30,5,28,0.1,0.006896551724137932
0.4,30,5,29,0.1,0.027011494252873563
0.4,30,10,0,0.2,0.014559386973180077
0.4,30,10,1,0.2,0.013793103448275864
0.4,30,10,2,0.1,0.005619412515964241
0.4,30,10,3,0.16666666666666666,0.024521072796934867
0.4,30,10,4,0.2,0.0066411238825031926
0.4,30,10,5,0.2,0.019157088122605366
0.4,30,10,6,0.2,0.004597701149425287
0.4,30,10,7,0.16666666666666666,0.005874840357598978
0.4,30,10,8,0.23333333333333334,0.013793103448275864
0.4,30,10,9,0.16666666666666666,0.008939974457215836
0.4,30,10,10,0.2,0.005363984674329502
0.4,30,10,11,0.2,0.012005108556832695
0.4,30,10,12,0.16666666666666666,0.009450830140485313
0.4,30,10,13,0.16666666666666666,0.0038314176245210726
0.4,30,10,14,0.23333333333333334,0.009706257982120051
0.4,30,10,15,0.16666666666666666,0.013026819923371647
0.4,30,10,16,0.23333333333333334,0.007151979565772669
0.4,30,10,17,0.16666666666666666,0.010472541507024265
0.4,30,10,18,0.23333333333333334,0.01864623243933589
0.4,30,10,19,0.13333333333333333,0.010983397190293743
0.4,30,10,20,0.1,0.004342273307790549
0.4,30,10,21,0.2,0.010983397190293743
0.4,30,10,22,0.16666666666666666,0.011749680715197957
0.4,30,10,23,0.13333333333333333,0.0066411238825031926
0.4,30,10,24,0.26666666666666666,0.020178799489144316
0.4,30,10,25,0.2,0.01685823754789272
0.4,30,10,26,0.23333333333333334,0.018901660280970626
0.4,30,10,27,0.13333333333333333,0.016091954022988506
0.4,30,10,28,0.13333333333333333,0.0030651340996168583
0.4,30,10,29,0.2,0.017879948914431672
0.4,30,20,0,0.26666666666666666,0.009800362976406534
0.4,30,20,1,0.26666666666666666,0.0056866303690260135
0.4,30,20,2,0.2,0.009437386569872959
0.4,30,20,3,0.23333333333333334,0.0056866303690260135
0.4,30,20,4,0.16666666666666666,0.00750151240169389
0.4,30,20,5,0.23333333333333334,0.009437386569872959
0.4,30,20,6,0.2,0.00822746521476104
0.4,30,20,7,0.23333333333333334,0.007985480943738656
0.4,30,20,8,0.26666666666666666,0.00822746521476104
0.4,30,20,9,0.23333333333333334,0.009195402298850575
0.4,30,20,10,0.2,0.00822746521476104
0.4,30,20,11,0.26666666666666666,0.007380520266182698
0.4,30,20,12,0.3,0.007259528130671506
0.4,30,20,13,0.26666666666666666,0.006896551724137932
0.4,30,20,14,0.2,0.00822746521476104
0.4,30,20,15,0.2,0.003992740471869328
0.4,30,20,16,0.2,0.005202661826981246
0.4,30,20,17,0.3,0.007017543859649123
0.4,30,20,18,0.3,0.007743496672716273
0.4,30,20,19,0.3,0.00895341802782819
0.4,30,20,20,0.4,0.012341197822141561
0.4,30,20,21,0.3333333333333333,0.009195402298850575
0.4,30,20,22,0.2,0.0056866303690260135
0.4,30,20,23,0.2,0.009316394434361767
0.4,30,20,24,0.26666666666666666,0.007259528130671506
0.4,30,20,25,0.23333333333333334,0.007985480943738656
0.4,30,20,26,0.26666666666666666,0.007017543859649123
0.4,30,20,27,0.23333333333333334,0.007259528130671506
0.4,30,20,28,0.36666666666666664,0.010889292196007259
0.4,30,20,29,0.26666666666666666,0.007259528130671506
0.4,30,30,0,0.3,0.005786761791518035
0.4,30,30,1,0.26666666666666666,0.0065794688862465325
0.4,30,30,2,0.26666666666666666,0.006183115338882283
0.4,30,30,3,0.3333333333333333,0.007927070947284977
0.4,30,30,4,0.3,0.00737217598097503
0.4,30,30,5,0.3,0.008244153785176378
0.4,30,30,6,0.2,0.0031708283789139914
0.4,30,30,7,0.3333333333333333,0.0069758224336107805
0.4,30,30,8,0.26666666666666666,0.006024573919936584
0.4,30,30,9,0.3333333333333333,0.007055093143083631
0.4,30,30,10,0.3,0.005548949663099484
0.4,30,30,11,0.23333333333333334,0.0075307173999207295
0.4,30,30,12,0.36666666666666664,0.006738010305192232
0.4,30,30,13,0.26666666666666666,0.005628220372572335
0.4,30,30,14,0.2,0.004597701149425287
0.4,30,30,15,0.26666666666666666,0.009512485136741973
0.4,30,30,16,0.36666666666666664,0.008006341656757829
0.4,30,30,17,0.26666666666666666,0.006183115338882283
0.4,30,30,18,0.26666666666666666,0.006500198176773682
0.4,30,30,19,0.26666666666666666,0.0053111375346809354
0.4,30,30,20,0.26666666666666666,0.005390408244153785
0.4,30,30,21,0.23333333333333334,0.005152596115735236
0.4,30,30,22,0.23333333333333334,0.00729290527150218
0.4,30,30,23,0.23333333333333334,0.0058660325009908835
0.4,30,30,24,0.26666666666666666,0.0058660325009908835
0.4,30,30,25,0.3,0.00729290527150218
0.4,30,30,26,0.4,0.0076892588188664296
0.4,30,30,27,0.3333333333333333,0.008244153785176378
0.4,30,30,28,0.3333333333333333,0.006500198176773682
0.4,30,30,29,0.26666666666666666,0.0054696789536266355
0.4,50,5,0,0.08,0.012244897959183673
0.4,50,5,1,0.1,0.01653061224489796
0.4,50,5,2,0.08,0.022653061224489797
0.4,50,5,3,0.06,0.012040816326530611
0.4,50,5,4,0.08,0.007755102040816327
0.4,50,5,5,0.06,0.028163265306122447
0.4,50,5,6,0.12,0.022653061224489797
0.4,50,5,7,0.08,0.024693877551020406
0.4,50,5,8,0.08,0.024285714285714285
0.4,50,5,9,0.08,0.01183673469387755
0.4,50,5,10,0.08,0.02510204081632653
0.4,50,5,11,0.08,0.023469387755102038
0.4,50,5,12,0.12,0.029591836734693875
0.4,50,5,13,0.1,0.02040816326530612
0.4,50,5,14,0.08,0.01673469387755102
0.4,50,5,15,0.06,0.005714285714285715
0.4,50,5,16,0.08,0.014081632653061223
0.4,50,5,17,0.08,0.022040816326530613
0.4,50,5,18,0.08,0.02
0.4,50,5,19,0.08,0.015306122448979591
0.4,50,5,20,0.1,0.011632653061224489
0.4,50,5,21,0.08,0.012040816326530611
0.4,50,5,22,0.06,0.019183673469387753
0.4,50,5,23,0.1,0.010408163265306122
0.4,50,5,24,0.08,0.025714285714285714
0.4,50,5,25,0.06,0.01326530612244898
0.4,50,5,26,0.1,0.028163265306122447
0.4,50,5,27,0.06,0.01142857142857143
0.4,50,5,28,0.08,0.024693877551020406
0.4,50,5,29,0.06,0.01673469387755102
0.4,50,10,0,0.12,0.011519274376417234
0.4,50,10,1,0.2,0.013696145124716553
0.4,50,10,2,0.22,0.016961451247165533
0.4,50,10,3,0.14,0.013968253968253968
0.4,50,10,4,0.18,0.013968253968253968
0.4,50,10,5,0.2,0.012789115646258504
0.4,50,10,6,0.16,0.01786848072562358
0.4,50,10,7,0.18,0.009705215419501133
0.4,50,10,8,0.18,0.006893424036281179
0.4,50,10,9,0.2,0.01487528344671202
0.4,50,10,10,0.12,0.011519274376417234
0.4,50,10,11,0.18,0.014693877551020407
0.4,50,10,12,0.16,0.009251700680272108
0.4,50,10,13,0.18,0.007709750566893424
0.4,50,10,14,0.16,0.008072562358276645
0.4,50,10,15,0.16,0.0071655328798185935
0.4,50,10,16,0.18,0.010249433106575964
0.4,50,10,17,0.16,0.004807256235827664
0.4,50,10,18,0.18,0.020317460317460317
0.4,50,10,19,0.16,0.01197278911564626
0.4,50,10,20,0.2,0.011519274376417234
0.4,50,10,21,0.16,0.016054421768707482
0.4,50,10,22,0.18,0.009523809523809525
0.4,50,10,23,0.16,0.004625850340136054
0.4,50,10,24,0.16,0.01578231292517007
0.4,50,10,25,0.16,0.014512471655328799
0.4,50,10,26,0.1,0.011519274376417234
0.4,50,10,27,0.2,0.014421768707482994
0.4,50,10,28,0.14,0.01052154195011338
0.4,50,10,29,0.16,0.008253968253968253
0.4,50,20,0,0.22,0.010139634801288938
0.4,50,20,1,0.24,0.006745435016111708
0.4,50,20,2,0.24,0.007776584317937701
0.4,50,20,3,0.2,0.008807733619763695
0.4,50,20,4,0.18,0.0076906552094522015
0.4,50,20,5,0.24,0.010053705692803437
0.4,50,20,6,0.26,0.00966702470461869
0.4,50,20,7,0.24,0.00962406015037594
0.4,50,20,8,0.2,0.0063587540279269605
0.4,50,20,9,0.24,0.009581095596133191
0.4,50,20,10,0.22,0.008721804511278195
0.4,50,20,11,0.22,0.008764769065520945
0.4,50,20,12,0.28,0.010139634801288938
0.4,50,20,13,0.22,0.004897959183673469
0.4,50,20,14,0.2,0.008378088077336197
0.4,50,20,15,0.28,0.008335123523093449
0.4,50,20,16,0.32,0.012717508055853921
0.4,50,20,17,0.22,0.008764769065520945
0.4,50,20,18,0.24,0.00962406015037594
0.4,50,20,19,0.3,0.008850698174006445
0.4,50,20,20,0.28,0.007647690655209452
0.4,50,20,21,0.26,0.007432867883995704
0.4,50,20,22,0.26,0.009151450053705693
0.4,50,20,23,0.22,0.007475832438238453
0.4,50,20,24,0.22,0.00640171858216971
0.4,50,20,25,0.24,0.008549946294307196
0.4,50,20,26,0.24,0.00962406015037594
0.4,50,20,27,0.22,0.008206229860365198
0.4,50,20,28,0.34,0.008635875402792696
0.4,50,20,29,0.24,0.00631578947368421
0.4,50,30,0,0.22,0.004278676988036594
0.4,50,30,1,0.3,0.007909922589725546
0.4,50,30,2,0.24,0.005573539760731879
0.4,50,30,3,0.36,0.008388458831808585
0.4,50,30,4,0.32,0.0074032371569317384
0.4,50,30,5,0.32,0.00661505981703026
0.4,50,30,6,0.36,0.007037297677691767
0.4,50,30,7,0.3,0.0059957776213933845
0.4,50,30,8,0.26,0.0061365235749472205
0.4,50,30,9,0.26,0.006840253342716397
0.4,50,30,10,0.28,0.008979591836734694
0.4,50,30,11,0.3,0.00537649542575651
0.4,50,30,12,0.36,0.005967628430682618
0.4,50,30,13,0.34,0.006389866291344123
0.4,50,30,14,0.24,0.005235749472202674
0.4,50,30,15,0.2,0.004447572132301196
0.4,50,30,16,0.32,0.008191414496833216
0.4,50,30,17,0.28,0.009148486980999296
0.4,50,30,18,0.3,0.007093596059113301
0.4,50,30,19,0.26,0.007375087966220971
0.4,50,30,20,0.34,0.01035890218156228
0.4,50,30,21,0.36,0.007431386347642506
0.4,50,30,22,0.24,0.0066713581984517946
0.4,50,30,23,0.32,0.006418015482054891
0.4,50,30,24,0.3,0.005855031667839549
0.4,50,30,25,0.26,0.00661505981703026
0.4,50,30,26,0.28,0.005545390570021113
0.4,50,30,27,0.24,0.007346938775510204
0.4,50,30,28,0.26,0.0074032371569317384
0.4,50,30,29,0.26,0.005517241379310344
